Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NIV_EDUCA_esta,SEXE
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3107,93,2,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3107,83,2,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3107,180,3,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3107,159,3,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3107,218,4,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3107,243,4,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3107,363,5,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3107,272,5,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3107,..,6,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3108,5,1,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3108,91,2,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3108,77,2,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3108,161,3,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3108,164,3,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3108,191,4,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3108,187,4,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3108,322,5,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3108,230,5,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3108,..,6,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3109,10,1,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3109,6,1,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3109,91,2,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3109,81,2,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3109,131,3,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3109,166,3,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3109,157,4,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3109,155,4,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3109,319,5,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3109,238,5,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3109,..,6,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3109,..,6,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3110,19,1,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3110,..,1,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3110,97,2,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3110,62,2,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3110,118,3,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3110,132,3,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3110,154,4,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3110,160,4,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3110,343,5,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3110,242,5,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3110,..,6,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3111,9,1,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3111,..,1,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3111,76,2,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3111,60,2,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3111,125,3,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3111,111,3,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3111,121,4,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3111,144,4,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3111,287,5,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3111,231,5,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3112,12,1,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3112,6,1,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3112,109,2,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3112,66,2,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3112,166,3,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3112,142,3,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3112,186,4,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3112,238,4,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3112,447,5,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3112,316,5,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3112,..,6,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3113,8,1,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3113,..,1,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3113,77,2,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3113,46,2,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3113,113,3,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3113,97,3,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3113,169,4,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3113,154,4,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3113,364,5,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3113,359,5,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3113,..,6,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3114,5,1,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3114,..,1,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3114,67,2,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3114,44,2,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3114,112,3,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3114,108,3,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3114,166,4,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3114,177,4,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3114,375,5,1
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3114,267,5,2
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3114,..,6,1
2025-01-01,4,Les Corts,19,les Corts,77,4001,..,1,1
2025-01-01,4,Les Corts,19,les Corts,77,4001,..,1,2
2025-01-01,4,Les Corts,19,les Corts,77,4001,75,2,1
2025-01-01,4,Les Corts,19,les Corts,77,4001,51,2,2
2025-01-01,4,Les Corts,19,les Corts,77,4001,97,3,1
2025-01-01,4,Les Corts,19,les Corts,77,4001,88,3,2
2025-01-01,4,Les Corts,19,les Corts,77,4001,158,4,1
2025-01-01,4,Les Corts,19,les Corts,77,4001,145,4,2
2025-01-01,4,Les Corts,19,les Corts,77,4001,290,5,1
2025-01-01,4,Les Corts,19,les Corts,77,4001,220,5,2
2025-01-01,4,Les Corts,19,les Corts,77,4001,..,6,2
2025-01-01,4,Les Corts,19,les Corts,77,4002,5,1,1
2025-01-01,4,Les Corts,19,les Corts,77,4002,5,1,2
2025-01-01,4,Les Corts,19,les Corts,77,4002,87,2,1
2025-01-01,4,Les Corts,19,les Corts,77,4002,61,2,2
2025-01-01,4,Les Corts,19,les Corts,77,4002,125,3,1
2025-01-01,4,Les Corts,19,les Corts,77,4002,110,3,2
2025-01-01,4,Les Corts,19,les Corts,77,4002,242,4,1
2025-01-01,4,Les Corts,19,les Corts,77,4002,245,4,2
2025-01-01,4,Les Corts,19,les Corts,77,4002,438,5,1
2025-01-01,4,Les Corts,19,les Corts,77,4002,394,5,2
2025-01-01,4,Les Corts,19,les Corts,77,4002,..,6,2
2025-01-01,4,Les Corts,19,les Corts,77,4003,..,1,1
2025-01-01,4,Les Corts,19,les Corts,77,4003,..,1,2
2025-01-01,4,Les Corts,19,les Corts,77,4003,52,2,1
2025-01-01,4,Les Corts,19,les Corts,77,4003,44,2,2
2025-01-01,4,Les Corts,19,les Corts,77,4003,88,3,1
2025-01-01,4,Les Corts,19,les Corts,77,4003,77,3,2
2025-01-01,4,Les Corts,19,les Corts,77,4003,116,4,1
2025-01-01,4,Les Corts,19,les Corts,77,4003,129,4,2
2025-01-01,4,Les Corts,19,les Corts,77,4003,230,5,1
2025-01-01,4,Les Corts,19,les Corts,77,4003,212,5,2
2025-01-01,4,Les Corts,19,les Corts,77,4003,..,6,1
2025-01-01,4,Les Corts,19,les Corts,77,4003,..,6,2
2025-01-01,4,Les Corts,19,les Corts,77,4004,..,1,1
2025-01-01,4,Les Corts,19,les Corts,77,4004,66,2,1
2025-01-01,4,Les Corts,19,les Corts,77,4004,38,2,2
2025-01-01,4,Les Corts,19,les Corts,77,4004,92,3,1
2025-01-01,4,Les Corts,19,les Corts,77,4004,93,3,2
2025-01-01,4,Les Corts,19,les Corts,77,4004,114,4,1
2025-01-01,4,Les Corts,19,les Corts,77,4004,145,4,2
2025-01-01,4,Les Corts,19,les Corts,77,4004,221,5,1
2025-01-01,4,Les Corts,19,les Corts,77,4004,179,5,2
2025-01-01,4,Les Corts,19,les Corts,77,4004,..,6,2
2025-01-01,4,Les Corts,19,les Corts,77,4005,..,1,1
2025-01-01,4,Les Corts,19,les Corts,77,4005,..,1,2
2025-01-01,4,Les Corts,19,les Corts,77,4005,80,2,1
2025-01-01,4,Les Corts,19,les Corts,77,4005,56,2,2
2025-01-01,4,Les Corts,19,les Corts,77,4005,113,3,1
2025-01-01,4,Les Corts,19,les Corts,77,4005,105,3,2
2025-01-01,4,Les Corts,19,les Corts,77,4005,148,4,1
2025-01-01,4,Les Corts,19,les Corts,77,4005,143,4,2
2025-01-01,4,Les Corts,19,les Corts,77,4005,242,5,1
2025-01-01,4,Les Corts,19,les Corts,77,4005,208,5,2
2025-01-01,4,Les Corts,19,les Corts,77,4005,..,6,1
2025-01-01,4,Les Corts,19,les Corts,77,4005,..,6,2
2025-01-01,4,Les Corts,19,les Corts,77,4006,7,1,1
2025-01-01,4,Les Corts,19,les Corts,77,4006,..,1,2
2025-01-01,4,Les Corts,19,les Corts,77,4006,75,2,1
2025-01-01,4,Les Corts,19,les Corts,77,4006,46,2,2
2025-01-01,4,Les Corts,19,les Corts,77,4006,107,3,1
2025-01-01,4,Les Corts,19,les Corts,77,4006,80,3,2
2025-01-01,4,Les Corts,19,les Corts,77,4006,134,4,1
2025-01-01,4,Les Corts,19,les Corts,77,4006,141,4,2
2025-01-01,4,Les Corts,19,les Corts,77,4006,258,5,1
2025-01-01,4,Les Corts,19,les Corts,77,4006,200,5,2
2025-01-01,4,Les Corts,19,les Corts,77,4007,20,1,1
2025-01-01,4,Les Corts,19,les Corts,77,4007,..,1,2
2025-01-01,4,Les Corts,19,les Corts,77,4007,103,2,1
2025-01-01,4,Les Corts,19,les Corts,77,4007,50,2,2
2025-01-01,4,Les Corts,19,les Corts,77,4007,118,3,1
2025-01-01,4,Les Corts,19,les Corts,77,4007,102,3,2
2025-01-01,4,Les Corts,19,les Corts,77,4007,132,4,1
2025-01-01,4,Les Corts,19,les Corts,77,4007,124,4,2
2025-01-01,4,Les Corts,19,les Corts,77,4007,186,5,1
2025-01-01,4,Les Corts,19,les Corts,77,4007,156,5,2
2025-01-01,4,Les Corts,19,les Corts,77,4007,..,6,1
2025-01-01,4,Les Corts,19,les Corts,77,4008,..,1,1
2025-01-01,4,Les Corts,19,les Corts,77,4008,..,1,2
2025-01-01,4,Les Corts,19,les Corts,77,4008,70,2,1
2025-01-01,4,Les Corts,19,les Corts,77,4008,47,2,2
2025-01-01,4,Les Corts,19,les Corts,77,4008,99,3,1
2025-01-01,4,Les Corts,19,les Corts,77,4008,101,3,2
2025-01-01,4,Les Corts,19,les Corts,77,4008,117,4,1
2025-01-01,4,Les Corts,19,les Corts,77,4008,104,4,2
2025-01-01,4,Les Corts,19,les Corts,77,4008,208,5,1
2025-01-01,4,Les Corts,19,les Corts,77,4008,182,5,2
2025-01-01,4,Les Corts,19,les Corts,77,4008,..,6,2
2025-01-01,4,Les Corts,19,les Corts,77,4009,6,1,1
2025-01-01,4,Les Corts,19,les Corts,77,4009,..,1,2
2025-01-01,4,Les Corts,19,les Corts,77,4009,89,2,1
2025-01-01,4,Les Corts,19,les Corts,77,4009,50,2,2
2025-01-01,4,Les Corts,19,les Corts,77,4009,129,3,1
2025-01-01,4,Les Corts,19,les Corts,77,4009,109,3,2
2025-01-01,4,Les Corts,19,les Corts,77,4009,169,4,1
2025-01-01,4,Les Corts,19,les Corts,77,4009,162,4,2
2025-01-01,4,Les Corts,19,les Corts,77,4009,303,5,1
2025-01-01,4,Les Corts,19,les Corts,77,4009,266,5,2
2025-01-01,4,Les Corts,19,les Corts,77,4009,..,6,1
2025-01-01,4,Les Corts,19,les Corts,78,4010,..,1,1
2025-01-01,4,Les Corts,19,les Corts,78,4010,41,2,1
2025-01-01,4,Les Corts,19,les Corts,78,4010,29,2,2
2025-01-01,4,Les Corts,19,les Corts,78,4010,79,3,1
2025-01-01,4,Les Corts,19,les Corts,78,4010,48,3,2
2025-01-01,4,Les Corts,19,les Corts,78,4010,116,4,1
2025-01-01,4,Les Corts,19,les Corts,78,4010,118,4,2
2025-01-01,4,Les Corts,19,les Corts,78,4010,182,5,1
2025-01-01,4,Les Corts,19,les Corts,78,4010,154,5,2
2025-01-01,4,Les Corts,19,les Corts,78,4010,..,6,1
2025-01-01,4,Les Corts,19,les Corts,78,4011,..,1,1
2025-01-01,4,Les Corts,19,les Corts,78,4011,..,1,2
2025-01-01,4,Les Corts,19,les Corts,78,4011,39,2,1
2025-01-01,4,Les Corts,19,les Corts,78,4011,32,2,2
2025-01-01,4,Les Corts,19,les Corts,78,4011,102,3,1
2025-01-01,4,Les Corts,19,les Corts,78,4011,85,3,2
2025-01-01,4,Les Corts,19,les Corts,78,4011,214,4,1
2025-01-01,4,Les Corts,19,les Corts,78,4011,191,4,2
2025-01-01,4,Les Corts,19,les Corts,78,4011,447,5,1
2025-01-01,4,Les Corts,19,les Corts,78,4011,389,5,2
2025-01-01,4,Les Corts,19,les Corts,78,4011,..,6,1
2025-01-01,4,Les Corts,19,les Corts,78,4011,..,6,2
2025-01-01,4,Les Corts,19,les Corts,78,4012,8,1,1
2025-01-01,4,Les Corts,19,les Corts,78,4012,..,1,2
2025-01-01,4,Les Corts,19,les Corts,78,4012,67,2,1
2025-01-01,4,Les Corts,19,les Corts,78,4012,36,2,2
2025-01-01,4,Les Corts,19,les Corts,78,4012,112,3,1
2025-01-01,4,Les Corts,19,les Corts,78,4012,82,3,2
2025-01-01,4,Les Corts,19,les Corts,78,4012,175,4,1
2025-01-01,4,Les Corts,19,les Corts,78,4012,150,4,2
2025-01-01,4,Les Corts,19,les Corts,78,4012,296,5,1
2025-01-01,4,Les Corts,19,les Corts,78,4012,257,5,2
2025-01-01,4,Les Corts,19,les Corts,78,4012,..,6,2
2025-01-01,4,Les Corts,19,les Corts,78,4013,..,1,1
2025-01-01,4,Les Corts,19,les Corts,78,4013,..,1,2
2025-01-01,4,Les Corts,19,les Corts,78,4013,52,2,1
2025-01-01,4,Les Corts,19,les Corts,78,4013,29,2,2
2025-01-01,4,Les Corts,19,les Corts,78,4013,91,3,1
2025-01-01,4,Les Corts,19,les Corts,78,4013,71,3,2
2025-01-01,4,Les Corts,19,les Corts,78,4013,172,4,1
2025-01-01,4,Les Corts,19,les Corts,78,4013,138,4,2
2025-01-01,4,Les Corts,19,les Corts,78,4013,265,5,1
2025-01-01,4,Les Corts,19,les Corts,78,4013,233,5,2
2025-01-01,4,Les Corts,19,les Corts,78,4013,..,6,2
2025-01-01,4,Les Corts,19,les Corts,78,4014,15,1,1
2025-01-01,4,Les Corts,19,les Corts,78,4014,72,2,1
2025-01-01,4,Les Corts,19,les Corts,78,4014,48,2,2
2025-01-01,4,Les Corts,19,les Corts,78,4014,60,3,1
2025-01-01,4,Les Corts,19,les Corts,78,4014,52,3,2
2025-01-01,4,Les Corts,19,les Corts,78,4014,87,4,1
2025-01-01,4,Les Corts,19,les Corts,78,4014,73,4,2
2025-01-01,4,Les Corts,19,les Corts,78,4014,152,5,1
2025-01-01,4,Les Corts,19,les Corts,78,4014,138,5,2
2025-01-01,4,Les Corts,19,les Corts,78,4014,..,6,2
2025-01-01,4,Les Corts,19,les Corts,78,4015,6,1,1
2025-01-01,4,Les Corts,19,les Corts,78,4015,..,1,2
2025-01-01,4,Les Corts,19,les Corts,78,4015,98,2,1
2025-01-01,4,Les Corts,19,les Corts,78,4015,48,2,2
2025-01-01,4,Les Corts,19,les Corts,78,4015,147,3,1
2025-01-01,4,Les Corts,19,les Corts,78,4015,110,3,2
2025-01-01,4,Les Corts,19,les Corts,78,4015,230,4,1
2025-01-01,4,Les Corts,19,les Corts,78,4015,233,4,2
2025-01-01,4,Les Corts,19,les Corts,78,4015,468,5,1
2025-01-01,4,Les Corts,19,les Corts,78,4015,354,5,2
2025-01-01,4,Les Corts,19,les Corts,78,4015,..,6,1
2025-01-01,4,Les Corts,19,les Corts,78,4015,..,6,2
2025-01-01,4,Les Corts,19,les Corts,78,4016,6,1,1
2025-01-01,4,Les Corts,19,les Corts,78,4016,..,1,2
2025-01-01,4,Les Corts,19,les Corts,78,4016,56,2,1
2025-01-01,4,Les Corts,19,les Corts,78,4016,18,2,2
2025-01-01,4,Les Corts,19,les Corts,78,4016,88,3,1
2025-01-01,4,Les Corts,19,les Corts,78,4016,69,3,2
2025-01-01,4,Les Corts,19,les Corts,78,4016,127,4,1
2025-01-01,4,Les Corts,19,les Corts,78,4016,143,4,2
2025-01-01,4,Les Corts,19,les Corts,78,4016,255,5,1
2025-01-01,4,Les Corts,19,les Corts,78,4016,205,5,2
2025-01-01,4,Les Corts,19,les Corts,78,4016,..,6,2
2025-01-01,4,Les Corts,19,les Corts,79,4017,7,1,1
2025-01-01,4,Les Corts,19,les Corts,79,4017,66,2,1
2025-01-01,4,Les Corts,19,les Corts,79,4017,27,2,2
2025-01-01,4,Les Corts,19,les Corts,79,4017,89,3,1
2025-01-01,4,Les Corts,19,les Corts,79,4017,60,3,2
2025-01-01,4,Les Corts,19,les Corts,79,4017,128,4,1
2025-01-01,4,Les Corts,19,les Corts,79,4017,124,4,2
2025-01-01,4,Les Corts,19,les Corts,79,4017,290,5,1
2025-01-01,4,Les Corts,19,les Corts,79,4017,237,5,2
2025-01-01,4,Les Corts,19,les Corts,79,4017,..,6,1
2025-01-01,4,Les Corts,19,les Corts,79,4017,..,6,2
2025-01-01,4,Les Corts,19,les Corts,79,4018,..,1,2
2025-01-01,4,Les Corts,19,les Corts,79,4018,67,2,1
2025-01-01,4,Les Corts,19,les Corts,79,4018,23,2,2
2025-01-01,4,Les Corts,19,les Corts,79,4018,94,3,1
2025-01-01,4,Les Corts,19,les Corts,79,4018,80,3,2
2025-01-01,4,Les Corts,19,les Corts,79,4018,218,4,1
2025-01-01,4,Les Corts,19,les Corts,79,4018,160,4,2
2025-01-01,4,Les Corts,19,les Corts,79,4018,404,5,1
2025-01-01,4,Les Corts,19,les Corts,79,4018,332,5,2
2025-01-01,4,Les Corts,19,les Corts,79,4018,..,6,1
2025-01-01,4,Les Corts,19,les Corts,79,4018,..,6,2
2025-01-01,4,Les Corts,19,les Corts,79,4019,..,1,1
2025-01-01,4,Les Corts,19,les Corts,79,4019,..,1,2
2025-01-01,4,Les Corts,19,les Corts,79,4019,43,2,1
2025-01-01,4,Les Corts,19,les Corts,79,4019,18,2,2
2025-01-01,4,Les Corts,19,les Corts,79,4019,92,3,1
2025-01-01,4,Les Corts,19,les Corts,79,4019,81,3,2
2025-01-01,4,Les Corts,19,les Corts,79,4019,193,4,1
2025-01-01,4,Les Corts,19,les Corts,79,4019,169,4,2
2025-01-01,4,Les Corts,19,les Corts,79,4019,356,5,1
2025-01-01,4,Les Corts,19,les Corts,79,4019,321,5,2
2025-01-01,4,Les Corts,19,les Corts,79,4020,..,1,1
2025-01-01,4,Les Corts,19,les Corts,79,4020,..,1,2
2025-01-01,4,Les Corts,19,les Corts,79,4020,48,2,1
2025-01-01,4,Les Corts,19,les Corts,79,4020,29,2,2
2025-01-01,4,Les Corts,19,les Corts,79,4020,99,3,1
2025-01-01,4,Les Corts,19,les Corts,79,4020,79,3,2
2025-01-01,4,Les Corts,19,les Corts,79,4020,162,4,1
2025-01-01,4,Les Corts,19,les Corts,79,4020,138,4,2
2025-01-01,4,Les Corts,19,les Corts,79,4020,362,5,1
2025-01-01,4,Les Corts,19,les Corts,79,4020,319,5,2
2025-01-01,4,Les Corts,19,les Corts,79,4020,..,6,2
2025-01-01,4,Les Corts,19,les Corts,79,4021,..,1,1
2025-01-01,4,Les Corts,19,les Corts,79,4021,28,2,1
2025-01-01,4,Les Corts,19,les Corts,79,4021,25,2,2
2025-01-01,4,Les Corts,19,les Corts,79,4021,92,3,1
2025-01-01,4,Les Corts,19,les Corts,79,4021,51,3,2
2025-01-01,4,Les Corts,19,les Corts,79,4021,173,4,1
2025-01-01,4,Les Corts,19,les Corts,79,4021,127,4,2
2025-01-01,4,Les Corts,19,les Corts,79,4021,359,5,1
2025-01-01,4,Les Corts,19,les Corts,79,4021,318,5,2
2025-01-01,4,Les Corts,19,les Corts,79,4021,..,6,1
2025-01-01,4,Les Corts,19,les Corts,79,4021,..,6,2
2025-01-01,4,Les Corts,19,les Corts,80,4022,7,1,1
2025-01-01,4,Les Corts,19,les Corts,80,4022,77,2,1
2025-01-01,4,Les Corts,19,les Corts,80,4022,46,2,2
2025-01-01,4,Les Corts,19,les Corts,80,4022,111,3,1
2025-01-01,4,Les Corts,19,les Corts,80,4022,105,3,2
2025-01-01,4,Les Corts,19,les Corts,80,4022,207,4,1
2025-01-01,4,Les Corts,19,les Corts,80,4022,207,4,2
2025-01-01,4,Les Corts,19,les Corts,80,4022,394,5,1
2025-01-01,4,Les Corts,19,les Corts,80,4022,357,5,2
2025-01-01,4,Les Corts,19,les Corts,80,4022,..,6,1
2025-01-01,4,Les Corts,19,les Corts,80,4022,..,6,2
2025-01-01,4,Les Corts,19,les Corts,81,4023,..,1,1
2025-01-01,4,Les Corts,19,les Corts,81,4023,32,2,1
2025-01-01,4,Les Corts,19,les Corts,81,4023,24,2,2
2025-01-01,4,Les Corts,19,les Corts,81,4023,53,3,1
2025-01-01,4,Les Corts,19,les Corts,81,4023,33,3,2
2025-01-01,4,Les Corts,19,les Corts,81,4023,138,4,1
2025-01-01,4,Les Corts,19,les Corts,81,4023,109,4,2
2025-01-01,4,Les Corts,19,les Corts,81,4023,248,5,1
2025-01-01,4,Les Corts,19,les Corts,81,4023,262,5,2
2025-01-01,4,Les Corts,19,les Corts,81,4023,..,6,1
2025-01-01,4,Les Corts,19,les Corts,81,4023,..,6,2
2025-01-01,4,Les Corts,19,les Corts,81,4024,..,1,1
2025-01-01,4,Les Corts,19,les Corts,81,4024,29,2,1
2025-01-01,4,Les Corts,19,les Corts,81,4024,19,2,2
2025-01-01,4,Les Corts,19,les Corts,81,4024,52,3,1
2025-01-01,4,Les Corts,19,les Corts,81,4024,35,3,2
2025-01-01,4,Les Corts,19,les Corts,81,4024,126,4,1
2025-01-01,4,Les Corts,19,les Corts,81,4024,97,4,2
2025-01-01,4,Les Corts,19,les Corts,81,4024,250,5,1
2025-01-01,4,Les Corts,19,les Corts,81,4024,252,5,2
2025-01-01,4,Les Corts,19,les Corts,81,4024,..,6,2
2025-01-01,4,Les Corts,19,les Corts,82,4025,5,1,1
2025-01-01,4,Les Corts,19,les Corts,82,4025,..,1,2
2025-01-01,4,Les Corts,19,les Corts,82,4025,53,2,1
2025-01-01,4,Les Corts,19,les Corts,82,4025,28,2,2
2025-01-01,4,Les Corts,19,les Corts,82,4025,71,3,1
2025-01-01,4,Les Corts,19,les Corts,82,4025,79,3,2
2025-01-01,4,Les Corts,19,les Corts,82,4025,149,4,1
2025-01-01,4,Les Corts,19,les Corts,82,4025,134,4,2
2025-01-01,4,Les Corts,19,les Corts,82,4025,276,5,1
2025-01-01,4,Les Corts,19,les Corts,82,4025,225,5,2
2025-01-01,4,Les Corts,19,les Corts,82,4025,..,6,1
2025-01-01,4,Les Corts,19,les Corts,82,4026,6,1,1
2025-01-01,4,Les Corts,19,les Corts,82,4026,57,2,1
2025-01-01,4,Les Corts,19,les Corts,82,4026,40,2,2
2025-01-01,4,Les Corts,19,les Corts,82,4026,99,3,1
2025-01-01,4,Les Corts,19,les Corts,82,4026,71,3,2
2025-01-01,4,Les Corts,19,les Corts,82,4026,164,4,1
2025-01-01,4,Les Corts,19,les Corts,82,4026,134,4,2
2025-01-01,4,Les Corts,19,les Corts,82,4026,277,5,1
2025-01-01,4,Les Corts,19,les Corts,82,4026,242,5,2
2025-01-01,4,Les Corts,19,les Corts,82,4027,..,1,1
2025-01-01,4,Les Corts,19,les Corts,82,4027,..,1,2
2025-01-01,4,Les Corts,19,les Corts,82,4027,68,2,1
2025-01-01,4,Les Corts,19,les Corts,82,4027,42,2,2
2025-01-01,4,Les Corts,19,les Corts,82,4027,89,3,1
2025-01-01,4,Les Corts,19,les Corts,82,4027,72,3,2
2025-01-01,4,Les Corts,19,les Corts,82,4027,179,4,1
2025-01-01,4,Les Corts,19,les Corts,82,4027,141,4,2
2025-01-01,4,Les Corts,19,les Corts,82,4027,339,5,1
2025-01-01,4,Les Corts,19,les Corts,82,4027,297,5,2
2025-01-01,4,Les Corts,19,les Corts,82,4027,..,6,2
2025-01-01,4,Les Corts,19,les Corts,83,4028,8,1,1
2025-01-01,4,Les Corts,19,les Corts,83,4028,..,1,2
2025-01-01,4,Les Corts,19,les Corts,83,4028,51,2,1
2025-01-01,4,Les Corts,19,les Corts,83,4028,26,2,2
2025-01-01,4,Les Corts,19,les Corts,83,4028,95,3,1
2025-01-01,4,Les Corts,19,les Corts,83,4028,80,3,2
2025-01-01,4,Les Corts,19,les Corts,83,4028,140,4,1
2025-01-01,4,Les Corts,19,les Corts,83,4028,140,4,2
2025-01-01,4,Les Corts,19,les Corts,83,4028,320,5,1
2025-01-01,4,Les Corts,19,les Corts,83,4028,290,5,2
2025-01-01,4,Les Corts,19,les Corts,83,4028,..,6,1
2025-01-01,4,Les Corts,19,les Corts,83,4029,..,1,1
2025-01-01,4,Les Corts,19,les Corts,83,4029,..,1,2
2025-01-01,4,Les Corts,19,les Corts,83,4029,31,2,1
2025-01-01,4,Les Corts,19,les Corts,83,4029,22,2,2
2025-01-01,4,Les Corts,19,les Corts,83,4029,86,3,1
2025-01-01,4,Les Corts,19,les Corts,83,4029,58,3,2
2025-01-01,4,Les Corts,19,les Corts,83,4029,140,4,1
2025-01-01,4,Les Corts,19,les Corts,83,4029,110,4,2
2025-01-01,4,Les Corts,19,les Corts,83,4029,281,5,1
2025-01-01,4,Les Corts,19,les Corts,83,4029,242,5,2
2025-01-01,4,Les Corts,19,les Corts,83,4029,..,6,2
2025-01-01,4,Les Corts,19,les Corts,83,4030,10,1,1
2025-01-01,4,Les Corts,19,les Corts,83,4030,..,1,2
2025-01-01,4,Les Corts,19,les Corts,83,4030,90,2,1
2025-01-01,4,Les Corts,19,les Corts,83,4030,55,2,2
2025-01-01,4,Les Corts,19,les Corts,83,4030,155,3,1
2025-01-01,4,Les Corts,19,les Corts,83,4030,91,3,2
2025-01-01,4,Les Corts,19,les Corts,83,4030,207,4,1
2025-01-01,4,Les Corts,19,les Corts,83,4030,165,4,2
2025-01-01,4,Les Corts,19,les Corts,83,4030,396,5,1
2025-01-01,4,Les Corts,19,les Corts,83,4030,379,5,2
2025-01-01,4,Les Corts,19,les Corts,83,4030,..,6,1
